Fecha;Turbidez;Temperatura;Salinidad;Oxigeno;Clorofila
04/11/2020;1,183206032;19,3174976381907;42,80840932;7,428689704;2,604817453
12/11/2020;0,908752925;19,1445684974986;42,73723853;7,14068149;1,535318341
18/11/2020;1,874890932;19,6572665674398;42,76840374;7,313245498;1,487098445
25/11/2020;0,899233145;17,4778818916926;42,15657059;7,912221369;1,708712435
03/12/2020;0,717662333;15,8442248381852;42,14377388;7,357003372;0,898486816
10/12/2020;1,121804309;12,3304093745778;42,61300873;7,572569272;1,591667312
15/12/2020;0,96127324;13,3082034483353;42,60209326;7,962850873;1,489790639
21/12/2020;0,754476004;13,4187321453068;42,2644318;8,412406484;1,101807833
29/12/2020;1,332847802;11,7382229272523;42,17871895;8,038398673;1,053606878
05/01/2021;0,947947061;9,7508044568687;42,2275796;7,303559543;0,599790417
13/01/2021;1,701637941;9,4612464576048;42,02796213;8,075559313;1,271584608
20/01/2021;0,81739233;10,3483377170834;41,58105006;8,337703794;1,501343385
27/01/2021;1,140040842;12,3327089954948;41,68256618;8,243854348;2,470636667
03/02/2021;1,272827764;13,5335311239110;41,47201636;8,508794846;2,902302228
12/02/2021;1,062919822;14,2048115019475;41,4818464;7,636570876;1,248878929
17/02/2021;0,921207971;14,6084447023112;41,57593269;7,788251423;0,578841507
24/02/2021;1,859337735;14,9417343080644;41,44044383;7,450993359;0,524269935
05/03/2021;1,024605467;14,8068420767045;41,58852051;7,2710734;0,582942026
10/03/2021;0,891944582;15,0076671419763;41,07530309;7,241152974;0,929857087
15/03/2021;1,243674659;16,5910601898618;41,19454944;8,552735672;0,566182765
24/03/2021;0,726451273;15,3861166043347;40,78563452;8,058588178;0,688669058
06/04/2021;0,555633021;18,0939510031386;41,03908944;7,817496814;0,558777269
13/04/2021;0,916982688;17,6694380637738;41,14910725;7,425790836;0,566579698
20/04/2021;0,633701703;17,9106612362153;40,99544724;7,919875265;0,720981485
27/04/2021;0,997688237;18,3024588374633;40,74887496;6,959079505;0,600161513
06/05/2021;0,572438698;20,8634269270339;41,07183386;7,368075995;0,62756812
13/05/2021;0,592562097;21,9872712648285;41,17134477;6,847936351;0,741771987
20/05/2021;0,628870471;23,4451388021962;41,5005067;6,406586085;0,575660628
25/05/2021;0,725653278;22,8258791858715;41,21650159;6,156888741;0,68108484
02/06/2021;0,613725287;23,2373766816607;40,94140984;7,146163622;0,909774621
08/06/2021;0,701654771;24,9685849210704;41,17951392;6,51230795;0,754495659
14/06/2021;1,280103092;25,5428799560196;41,25226581;5,913619109;0,589605999
22/06/2021;0,671129991;25,8659995792878;41,32636128;6,10007914;0,498759241
01/07/2021;0,782508099;27,2574262705697;41,66703815;6,355279638;0,765588673
06/07/2021;0,606080336;28,8257226523704;41,99122465;5,988046436;0,596382258
14/07/2021;0,787133804;28,1198899565422;42,39932117;5,312054927;0,794184627
20/07/2021;0,859990945;28,5649617765448;42,22693095;4,87595605;1,075584529
27/07/2021;1,184732452;28,9495537329522;42,40460784;4,373108181;1,581151186
03/08/2021;1,888343819;28,6461556569169;42,66232556;4,70142086;3,250920763
09/08/2021;2,813025821;28,9224666437676;42,27339793;4,619541095;3,107740687
13/08/2021;2,245764028;28,5937496244918;42,9008874;4,778796693;3,906182176
16/08/2021;2,042020515;29,8058709617132;42,95419796;4,459514878;3,129479267
19/08/2021;2,637526871;29,5342355832223;43,28448728;3,945326241;3,420530852
24/08/2021;2,739676523;28,5999521951667;43,22606915;4,233835393;4,934322034
26/08/2021;2,556232416;28,3430601708485;43,42125188;5,477773762;5,933750555
30/08/2021;2,065279281;29,1490573060578;43,33415607;5,484135292;3,416456997
02/09/2021;2,682678078;27,9474129062011;43,38533902;4,626459626;3,445386877
13/09/2021;1,96105514;28,0079490178130;43,66833806;4,725244965;4,006738943
20/09/2021;1,82769626;26,5993105295818;43,75497745;5,582378983;7,072994853
27/09/2021;3,0015997;25,0847826429216;43,67721267;4,525448613;4,988373346
30/09/2021;2,317896289;25,3948716779397;43,71809284;5,785556699;6,671131772
07/10/2021;1,596570791;23,5546617869269;43,77791152;5,813478122;5,207724367
11/10/2021;2,349555356;23,4230487136143;43,64230748;5,811869598;4,044868394
18/10/2021;1,605864252;22,7758995968232;43,7674294;5,334748871;1,848090736
28/10/2021;1,694643406;20,6223473797139;43,42816938;6,126256934;2,348362481
04/11/2021;1,538033886;19,6350823725338;43,43422281;6,313848617;2,438878978
11/11/2021;0,863720123;16,3679693935063;43,36206932;6,701458054;1,405800995
18/11/2021;1,352354513;16,1321382832373;42,5881547;7,109391178;2,002260424
26/11/2021;3,02296594;15,3794107694186;42,92181605;7,1823042;1,770350627
01/12/2021;1,752449998;13,0210630422643;42,80158652;7,142337441;1,117125118
10/12/2021;1,281455782;12,5028050772411;42,81527953;7,461754295;1,000417115
15/12/2021;0,913273308;12,9729427345687;42,74958158;7,436032143;0,984433775
21/12/2021;2,067726354;13,0428023910978;42,57326882;7,37761118;1,359585388
28/12/2021;0,578589585;13,9980185720098;42,56689178;6,988730501;0,796418879
04/01/2022;0,720186771;13,8017756194706;42,35728665;7,010461884;0,908978953
12/01/2022;0,625310033;12,6132274619271;42,04364516;7,090966076;0,593145529
19/01/2022;0,557136716;11,9271525781836;42,32930444;7,616477687;0,66775153
27/01/2022;1,178090504;12,1683394446942;42,11118571;7,346777463;0,773392112
02/02/2022;0,678272104;12,1793417004215;42,37968841;7,340386965;0,605908821
10/02/2022;0,939185221;13,4237443888174;41,98518152;7,399588931;1,541951888
16/02/2022;0,837556594;13,4178656112878;42,04928444;7,349174757;0,705172634
24/02/2022;0,866289449;14,4998150011093;42,0336664;7,17777552;0,535752681
02/03/2022;1,216369023;14,5060488711563;41,77927869;7,293076697;0,406821504
11/03/2022;0,924270522;15,1930506827573;41,84036222;7,210780797;0,622048265
24/03/2022;11,01173218;15,2134987565514;40,42725298;7,036461451;1,08250525
28/03/2022;4,729247688;15,1062176951060;40,45365289;7,089143485;0,994543594
06/04/2022;6,467619878;12,5563532789331;39,7082531;7,133307191;1,795101428
11/04/2022;5,696221563;15,6858599647757;39,53668457;7,675440982;1,809427333
19/04/2022;1,314930221;18,7465332837883;39,51094428;7,920996501;1,371438682
22/04/2022;1,852853424;17,8870457608263;39,44637189;7,267911452;2,18038001
27/04/2022;1,496329188;18,3138457561537;39,44947611;7,426380875;1,279425936
06/05/2022;2,045669745;19,3149122272830;39,23773151;7,132842075;1,064021445
13/05/2022;2,712286949;22,0155209478124;39,32775157;7,622789918;1,43109574
18/05/2022;0,965224509;24,2061431366603;39,5260173;8,584372694;1,676640146
26/05/2022;0,856071844;24,6764969897355;39,86260728;6,843365152;0,671852191
02/06/2022;0,996211175;25,4666661701783;39,62197361;7,090034641;0,70273497
10/06/2022;1,352895077;27,0251739726899;40,27482382;7,072788945;0,575170323
17/06/2022;1,196445795;27,7941188674554;40,6500724;6,673080539;0,631189249
24/06/2022;1,189640402;26,7256604570686;40,86545752;5,984329041;0,429590087
30/06/2022;0,882034847;27,5218732422519;41,00544697;6,872367983;0,514314201
06/07/2022;1,455126034;28,0986412262843;41,25325733;6,216853993;0,649334239
14/07/2022;0,883196693;29,4629887708487;41,65202002;6,692867088;0,543769899
20/07/2022;1,040727338;29,7845503799936;41,30515287;6,269361058;0,559494959
28/07/2022;0,859882309;31,0203154624593;41,71874861;4,660202559;0,721205167
03/08/2022;0,984311102;30,8162143960568;42,01508316;5,482088865;0,610578433
11/08/2022;1,242824597;30,0505520883754;42,28318748;5,124411088;0,524906572
17/08/2022;1,357717515;29,1960594184735;42,57289791;5,320850066;0,684187425
24/08/2022;1,109000016;29,3923152135181;42,74150233;5,874609516;0,543837552
01/09/2022;1,353939947;29,2325901861341;43,81135864;5,489839516;0,722139785
07/09/2022;1,504438787;28,3035565394721;43,60349321;5,608554943;0,707267361
15/09/2022;1,149611647;27,8040039681812;43,42266516;4,994785064;0,574885296
21/09/2022;1,425431638;26,5795991366590;43,43033387;5,354306685;0,677815602
29/09/2022;1,809803885;24,4328222592701;43,0554993;5,703515092;1,837566425
05/10/2022;1,605127092;23,4699588208210;43,04527116;5,924416786;1,375799862
11/10/2022;1,339310974;23,1603844630823;42,37629878;6,254530299;1,872791633
18/10/2022;1,078838838;23,2703134731613;42,14989139;6,192574216;1,140218545
26/10/2022;1,103877374;23,4741875481287;42,1306487;6,24330072;1,197042965
02/11/2022;1,05588575;23,0583525885107;42,22880375;6,171199776;0,922364523
09/11/2022;0,992921762;20,8630531722617;42,37552524;6,940833018;2,519005161
17/11/2022;0,713665808;20,0584904008197;42,28299319;6,200716338;0,805728174
24/11/2022;0,929845582;17,2586881382490;42,13467009;7,129169975;1,022278653
01/12/2022;0,822446858;15,5698548300559;42,25131877;7,348632408;1,375359795
07/12/2022;0,787999375;15,2308668660532;41,48777773;6,703138538;1,493365263
16/12/2022;1,104080902;15,5620131462404;41,32826134;6,802740723;1,397023764
20/12/2022;1,059178065;15,2014154883098;41,21687057;7,532034852;1,609490445
27/12/2022;0,904751026;15,3088820500320;40,60429201;7,968726882;1,047232109
03/01/2023;0,884637816;14,6050527012323;40,28393839;8,239905288;0,812274097
10/01/2023;0,808812506;14,3703519130751;41,03675653;8,053702563;1,136390771
20/01/2023;0,826897979;12,4419160810909;41,58539132;6,106388385;0,807147908
25/01/2023;0,762086295;10,2643325310775;41,22740419;7,229836278;0,840359688
01/02/2023;0,662274923;10,3971482879504;40,76609993;7,945898599;0,441871666
08/02/2023;2,063555479;11,1533819761885;40,93588959;7,910274294;0,576928201
14/02/2023;1,976741116;11,4791067888870;41,23720319;7,832377322;0,632691197
23/02/2023;1,189668564;13,7911857680529;41,17090591;7,95581343;0,613510998
01/03/2023;1,269612507;11,9167853647608;41,00220194;7,7964209;0,300623177
08/03/2023;0,641048108;13,5478645392975;40,98819934;8,123557971;0,35314976
16/03/2023;1,068022858;16,4160263149500;40,68528278;7,723744233;0,338904058
22/03/2023;1,169032369;17,5374935132661;41,18389436;8,116346429;0,454753629
29/03/2023;0,88700737;18,9692304938198;41,08567242;7,711829648;0,320215872
04/04/2023;0,835142027;18,7169524149187;41,3019533;7,469105551;0,447447493
11/04/2023;0,540642442;19,7275933401656;41,61828452;7,566060626;0,355824504
20/04/2023;0,827842182;19,7649859597496;41,91342832;6,709888719;0,407350911
27/04/2023;0,72445053;21,8312766569128;41,88913894;6,720971073;0,338281784
04/05/2023;0,90614496;23,1136559282656;42,04438195;6,516354439;0,465846279
11/05/2023;1,408401381;23,7500436028657;41,92939322;6,231311336;0,302485301
18/05/2023;1,40106979;22,3260909004061;42,59768312;6,65405111;0,326633565
25/05/2023;0,945104976;21,1515784729676;41,90847404;6,250361052;0,414110429
31/05/2023;0,991787141;22,7751158529658;42,06588175;6,316333635;0,34333262
05/06/2023;0,958468094;23,9788461743453;42,09406924;6,171702039;0,413429291
13/06/2023;0,819966777;25,5763588068922;41,8478839;5,962613977;0,679613593
21/06/2023;1,007290784;27,1884089493123;42,20980143;5,929175191;0,553149814
28/06/2023;1,168412378;28,5818836483860;42,43573471;5,775157109;0,421074331
05/07/2023;0,95869739;29,5299014649964;42,55739428;5,93679171;0,352129519
12/07/2023;1,076979306;30,3545815888427;42,59699944;6,096343226;0,467440637
19/07/2023;1,025769476;30,8943421907951;43,13470307;5,283406297;0,479947867
26/07/2023;0,562400733;30,6132016843299;43,16025382;5,675803197;0,36814842
01/08/2023;0,960118911;31,0803906178192;43,00146987;5,812069804;0,448703027
10/08/2023;0,639254855;29,4849474839905;43,40936065;4,058016814;0,623812898
17/08/2023;1,247679503;30,3010547785606;43,19923071;4,761313012;0,471115876
24/08/2023;0,847647487;30,4307292272760;43,11301531;4,711967496;0,492840382
30/08/2023;0,860790292;27,8523451429636;44,10498217;4,523532448;0,470097733
07/09/2023;1,388566551;27,3498441894021;43,91486243;4,634156511;0,693201037
13/09/2023;1,643801639;27,5609504175487;43,54695707;4,702715864;0,80183354
21/09/2023;2,165928529;26,5950701545993;43,99165953;5,073574691;0,879033898
27/09/2023;1,351974987;25,7116657018169;44,33935958;5,977127785;0,550450568
05/10/2023;1,497735945;25,8157078121490;44,19393711;5,934001013;0,700058974
11/10/2023;2,202336645;25,3655102715445;43,52559861;5,491767799;0,791973773
17/10/2023;1,424692571;24,5501588921128;44,09916998;4,958275503;0,809115326
25/10/2023;2,122624858;21,0189289637616;44,4566003;5,651312322;1,477106234
31/10/2023;1,884150815;20,0933607194802;44,52391837;5,675176003;1,182232348
08/11/2023;2,700187551;17,6218873482831;43,97852911;6,778557568;0,980252982
16/11/2023;0,843677956;17,5624957536399;44,3290063;7,166125698;0,625514187
24/11/2023;0,740385599;16,3961762146451;44,74587692;7,251295994;0,578925953
29/11/2023;0,580794215;16,1443696985718;44,456841;7,269509915;0,622153448
07/12/2023;0,624670373;14,6226056686786;43,89418042;7,054008156;0,797053697
13/12/2023;0,718282452;14,8995820790087;43,86968017;7,208979861;0,843450316
19/12/2023;0,576473652;13,2176693632325;43,79251112;7,568301868;0,614235712
27/12/2023;0,438780124;12,5444600893032;43,58345799;7,71091022;0,588076402
03/01/2024;0,530757562;12,5491881812814;43,98089859;7,924754583;0,79344565
09/01/2024;0,636199242;11,4284184712222;44,06640518;7,591921199;0,699287865
16/01/2024;0,411600156;12,2938988209516;43,9121912;7,443063969;0,41345256
23/01/2024;1,507121845;13,2569119480836;42,59280698;7,222266821;0,695789256
01/02/2024;0,975516044;13,9084185210510;43,40902196;7,378596942;0,52565972
06/02/2024;0,534937528;14,1423048842990;43,42447143;7,59213925;0,624164228
13/02/2024;0,885416468;14,1808904173764;43,33962523;7,105086397;0,458029292
20/02/2024;0,383062448;15,4048278242392;43,40992138;7,486071598;0,361458654
07/03/2024;1,25814401;14,4245440464250;43,72691945;7,222717666;0,538133997
13/03/2024;0,572191332;14,8311461093137;43,41225633;7,297668328;0,257746413
20/03/2024;0,76469552;17,6699238111122;43,17614995;7,234009167;0,427574963
26/03/2024;1,24273282;17,2217172172637;43,21440364;6,319570646;0,509711037
02/04/2024;1,087928735;16,2895341580550;43,28464822;6,848740141;0,426310531
10/04/2024;1,03372999;18,6540564087900;43,25089867;7,181817884;0,312556977
24/04/2024;0,781630218;19,6412031576098;43,50917469;6,218538898;0,476870899
